game_id,Season,Week,game_date,game_date_str,season_type,week_sort,AwayTeam,HomeTeam,home_team,home_total_plays,home_offensive_plays,home_pass_plays,home_rush_plays,home_sacks,home_punts,home_field_goal_plays,home_turnovers,home_penalties,home_first_downs,home_touchdowns,home_scoring_plays,home_scoring_drives,home_red_zone_plays,home_explosive_passes,home_explosive_runs,home_drive_count,home_pass_rate,home_rush_rate,home_explosive_play_rate,home_scoring_drive_rate,home_home_or_away,away_team,away_total_plays,away_offensive_plays,away_pass_plays,away_rush_plays,away_sacks,away_punts,away_field_goal_plays,away_turnovers,away_penalties,away_first_downs,away_touchdowns,away_scoring_plays,away_scoring_drives,away_red_zone_plays,away_explosive_passes,away_explosive_runs,away_drive_count,away_pass_rate,away_rush_rate,away_explosive_play_rate,away_scoring_drive_rate,away_home_or_away,combined_offensive_plays,combined_total_plays,combined_drive_count,combined_turnovers,combined_penalties,combined_touchdowns,combined_scoring_plays,combined_red_zone_plays,combined_explosive_passes,combined_explosive_runs,combined_explosive_play_rate,combined_scoring_drive_rate,play_volume_diff,pass_rate_diff,rush_rate_diff,turnover_diff
2020_2020-09-13_jets_at_bills,2020,Week 1,2020-09-13,2020-09-13,regular,1.0,Jets,Bills,Bills,103.0,84.0,53.0,31.0,3.0,1.0,4.0,2.0,10.0,0.0,3.0,8.0,1.0,0.0,6.0,3.0,6.0,0.6309523809523809,0.36904761904761907,0.10714285714285714,0.16666666666666666,home,Jets,77.0,56.0,40.0,16.0,3.0,6.0,1.0,2.0,7.0,0.0,2.0,5.0,1.0,0.0,3.0,0.0,5.0,0.7142857142857143,0.2857142857142857,0.05357142857142857,0.2,away,140.0,180.0,11.0,4.0,17.0,5.0,13.0,0.0,9.0,3.0,0.08571428571428572,0.18181818181818182,28.0,-0.08333333333333337,0.08333333333333337,0.0
2020_2020-09-13_packers_at_vikings,2020,Week 1,2020-09-13,2020-09-13,regular,1.0,Packers,Vikings,Vikings,68.0,51.0,29.0,23.0,2.0,2.0,1.0,1.0,6.0,0.0,4.0,6.0,1.0,0.0,4.0,5.0,7.0,0.5686274509803921,0.45098039215686275,0.17647058823529413,0.14285714285714285,home,Packers,99.0,77.0,45.0,32.0,0.0,1.0,2.0,0.0,6.0,0.0,6.0,12.0,1.0,0.0,3.0,4.0,7.0,0.5844155844155844,0.4155844155844156,0.09090909090909091,0.14285714285714285,away,128.0,167.0,14.0,1.0,12.0,10.0,18.0,0.0,7.0,9.0,0.125,0.14285714285714285,-26.0,-0.015788133435192253,0.03539597657244714,1.0
2020_2020-09-13_raiders_at_panthers,2020,Week 1,2020-09-13,2020-09-13,regular,1.0,Raiders,Panthers,Panthers,86.0,65.0,36.0,29.0,1.0,2.0,3.0,0.0,5.0,0.0,3.0,7.0,1.0,0.0,1.0,3.0,6.0,0.5538461538461539,0.4461538461538462,0.06153846153846154,0.16666666666666666,home,Raiders,84.0,63.0,33.0,30.0,0.0,3.0,2.0,0.0,5.0,0.0,4.0,10.0,1.0,0.0,2.0,3.0,5.0,0.5238095238095238,0.47619047619047616,0.07936507936507936,0.2,away,128.0,170.0,11.0,0.0,10.0,7.0,17.0,0.0,3.0,6.0,0.0703125,0.18181818181818182,2.0,0.03003663003663004,-0.030036630036629985,0.0
2020_2020-09-13_seahawks_at_falcons,2020,Week 1,2020-09-13,2020-09-13,regular,1.0,Seahawks,Falcons,Falcons,99.0,79.0,59.0,20.0,2.0,2.0,2.0,1.0,6.0,0.0,3.0,6.0,1.0,0.0,5.0,3.0,7.0,0.7468354430379747,0.25316455696202533,0.10126582278481013,0.14285714285714285,home,Seahawks,85.0,60.0,40.0,20.0,3.0,4.0,1.0,1.0,7.0,0.0,5.0,11.0,1.0,0.0,3.0,3.0,7.0,0.6666666666666666,0.3333333333333333,0.1,0.14285714285714285,away,139.0,184.0,14.0,2.0,13.0,8.0,17.0,0.0,8.0,6.0,0.10071942446043165,0.14285714285714285,19.0,0.08016877637130804,-0.08016877637130798,0.0
2020_2020-09-14_steelers_at_giants,2020,Week 1,2020-09-14,2020-09-14,regular,1.0,Steelers,Giants,Giants,85.0,68.0,48.0,20.0,3.0,4.0,1.0,3.0,6.0,0.0,2.0,4.0,1.0,0.0,1.0,1.0,7.0,0.7058823529411765,0.29411764705882354,0.029411764705882353,0.14285714285714285,home,Steelers,84.0,64.0,34.0,30.0,2.0,4.0,2.0,0.0,1.0,0.0,3.0,7.0,1.0,0.0,2.0,4.0,7.0,0.53125,0.46875,0.09375,0.14285714285714285,away,132.0,169.0,14.0,3.0,7.0,5.0,11.0,0.0,3.0,5.0,0.06060606060606061,0.14285714285714285,4.0,0.17463235294117652,-0.17463235294117646,3.0
2020_2020-09-14_titans_at_broncos,2020,Week 1,2020-09-14,2020-09-14,regular,1.0,Titans,Broncos,Broncos,73.0,58.0,33.0,25.0,0.0,5.0,0.0,1.0,3.0,0.0,2.0,4.0,1.0,0.0,3.0,3.0,6.0,0.5689655172413793,0.43103448275862066,0.10344827586206896,0.16666666666666666,home,Titans,102.0,81.0,47.0,34.0,1.0,4.0,4.0,1.0,8.0,0.0,2.0,4.0,1.0,0.0,3.0,4.0,5.0,0.5802469135802469,0.41975308641975306,0.08641975308641975,0.2,away,139.0,175.0,11.0,2.0,11.0,4.0,8.0,0.0,6.0,7.0,0.09352517985611511,0.18181818181818182,-23.0,-0.0112813963388676,0.0112813963388676,0.0
2020_2020-09-17_bengals_at_browns,2020,Week 2,2020-09-17,2020-09-17,regular,2.0,Bengals,Browns,Browns,78.0,58.0,23.0,35.0,0.0,1.0,0.0,1.0,6.0,0.0,6.0,10.0,1.0,0.0,2.0,9.0,7.0,0.39655172413793105,0.603448275862069,0.1896551724137931,0.14285714285714285,home,Bengals,110.0,92.0,68.0,24.0,4.0,2.0,3.0,1.0,8.0,0.0,4.0,9.0,1.0,0.0,1.0,1.0,6.0,0.7391304347826086,0.2608695652173913,0.021739130434782608,0.16666666666666666,away,150.0,188.0,13.0,2.0,14.0,10.0,19.0,0.0,3.0,10.0,0.08666666666666667,0.15384615384615385,-34.0,-0.3425787106446776,0.34257871064467765,0.0
2020_2020-09-20_49ers_at_jets,2020,Week 2,2020-09-20,2020-09-20,regular,2.0,49ers,Jets,Jets,79.0,65.0,36.0,29.0,1.0,5.0,2.0,0.0,6.0,0.0,1.0,4.0,1.0,0.0,2.0,3.0,6.0,0.5538461538461539,0.4461538461538462,0.07692307692307693,0.16666666666666666,home,49ers,79.0,59.0,32.0,27.0,3.0,4.0,1.0,1.0,6.0,0.0,5.0,9.0,1.0,0.0,1.0,1.0,6.0,0.5423728813559322,0.4576271186440678,0.03389830508474576,0.16666666666666666,away,124.0,158.0,12.0,1.0,12.0,6.0,13.0,0.0,3.0,4.0,0.056451612903225805,0.16666666666666666,6.0,0.011473272490221675,-0.01147327249022162,-1.0
2020_2020-09-20_bills_at_dolphins,2020,Week 2,2020-09-20,2020-09-20,regular,2.0,Bills,Dolphins,Dolphins,94.0,74.0,52.0,22.0,3.0,5.0,2.0,0.0,6.0,0.0,3.0,7.0,1.0,0.0,4.0,2.0,6.0,0.7027027027027027,0.2972972972972973,0.08108108108108109,0.16666666666666666,home,Bills,79.0,61.0,38.0,23.0,1.0,4.0,1.0,1.0,6.0,0.0,4.0,9.0,1.0,0.0,6.0,6.0,7.0,0.6229508196721312,0.3770491803278688,0.19672131147540983,0.14285714285714285,away,135.0,173.0,13.0,1.0,12.0,7.0,16.0,0.0,10.0,8.0,0.13333333333333333,0.15384615384615385,13.0,0.07975188303057157,-0.07975188303057151,-1.0
2020_2020-09-20_broncos_at_steelers,2020,Week 2,2020-09-20,2020-09-20,regular,2.0,Broncos,Steelers,Steelers,87.0,65.0,42.0,23.0,1.0,5.0,1.0,2.0,4.0,0.0,3.0,7.0,1.0,0.0,1.0,2.0,9.0,0.6461538461538462,0.35384615384615387,0.046153846153846156,0.1111111111111111,home,Broncos,94.0,77.0,52.0,25.0,7.0,4.0,3.0,2.0,10.0,0.0,3.0,5.0,1.0,0.0,4.0,4.0,8.0,0.6753246753246753,0.3246753246753247,0.1038961038961039,0.125,away,142.0,181.0,17.0,4.0,14.0,6.0,12.0,0.0,5.0,6.0,0.07746478873239436,0.11764705882352941,-12.0,-0.029170829170829138,0.029170829170829193,0.0
