Season,Week,game_date,away_team,home_team,side,odds,model_prob,implied_prob,edge,pred_home_margin,pred_total
2019,Week 13,2019-12-01,Buccaneers,Jaguars,home,-110,0.1579087772687286,0.5238095238095238,-0.3659007465407952,-9.992024676786258,35.39293194758431
2019,Week 13,2019-12-01,Rams,Cardinals,home,-110,0.1562105216018869,0.5238095238095238,-0.3675990022076369,-20.104275635330303,40.70509030461942
2021,Week 1,2021-09-12,Eagles,Falcons,home,-110,0.1557824306108126,0.5238095238095238,-0.3680270931987112,-8.101850947345138,38.1708035354058
2021,Week 2,2021-09-19,Rams,Colts,home,-110,0.15547509506472,0.5238095238095238,-0.3683344287448038,-8.227845124258552,41.61196927700773
2018,Week 2,2018-09-16,Chargers,Bills,home,-110,0.1549691616354976,0.5238095238095238,-0.3688403621740262,-10.499246396270756,51.29078663728063
2019,Week 15,2019-12-15,Buccaneers,Lions,home,-110,0.1546339012559169,0.5238095238095238,-0.3691756225536069,-15.52395691683469,55.069051182581006
2020,Week 9,2020-11-08,Texans,Jaguars,home,-110,0.1546038315281619,0.5238095238095238,-0.3692056922813619,-3.510460716368919,50.33713442572213
2017,Week 6,2017-10-15,Patriots,Jets,home,-110,0.1544300174911567,0.5238095238095238,-0.3693795063183671,-6.389211767479566,43.56912621785367
2020,Week 4,2020-10-04,Ravens,,home,-110,0.154384311273879,0.5238095238095238,-0.3694252125356448,-10.362266483188074,54.387029780172114
2019,Week 9,2019-11-04,Cowboys,Giants,home,-110,0.1539301435275939,0.5238095238095238,-0.3698793802819299,-10.46789202400015,52.47985149929188
2020,Week 10,2020-11-16,Vikings,Bears,home,-110,0.1538124093337805,0.5238095238095238,-0.3699971144757433,-7.594993619500746,32.255361879332234
2017,Week 13,2017-12-03,Rams,Cardinals,home,-110,0.1532858356018055,0.5238095238095238,-0.3705236882077183,-10.345679883822266,44.43613362550505
2019,Week 7,2019-10-17,Chiefs,Broncos,home,-110,0.153127706074651,0.5238095238095238,-0.3706818177348728,-13.957243077189135,34.292066139833864
2020,Week 16,2020-12-27,Bengals,Texans,home,-110,0.1526069129276001,0.5238095238095238,-0.3712026108819237,-6.433140273984652,69.69381585433925
2017,Week 12,2017-11-23,Chargers,Cowboys,home,-110,0.1508626531192811,0.5238095238095238,-0.3729468706902427,-19.93270085066886,28.767194068175964
2020,Week 6,2020-10-19,Chiefs,Bills,home,-110,0.1504886165132303,0.5238095238095238,-0.3733209072962935,-12.03455529996245,43.304401200618
2017,Week 3,2017-09-25,Cowboys,Cardinals,home,-110,0.1493756173667475,0.5238095238095238,-0.3744339064427763,-9.858329837747169,49.04048647950778
2018,Week 8,2018-10-28,Eagles,Jaguars,home,-110,0.1484822026565727,0.5238095238095238,-0.3753273211529511,-5.254442087877882,41.35910290934463
2019,Week 17,2019-12-29,Eagles,Giants,home,-110,0.1484239802622174,0.5238095238095238,-0.3753855435473064,-13.643065524788362,51.27066561356754
2021,Week 5,2021-10-10,Browns,Chargers,home,-110,0.1480729956193167,0.5238095238095238,-0.3757365281902071,-5.915979290683112,85.06291222703803
2017,Week 9,2017-11-05,Colts,Texans,home,-110,0.1479831122050427,0.5238095238095238,-0.3758264116044811,-5.557511467576893,33.82658589467411
2019,Week 10,2019-11-10,Vikings,Cowboys,home,-110,0.1478191375990838,0.5238095238095238,-0.37599038621044,-3.9635210005470993,54.90930267014334
2019,Week 5,2019-10-06,Ravens,Steelers,home,-110,0.1476434883278514,0.5238095238095238,-0.3761660354816724,-3.1969153945358992,50.481217866198136
2019,Week 7,2019-10-20,49ers,,home,-110,0.1474954717168016,0.5238095238095238,-0.3763140520927222,-8.16816818974962,28.45273663457072
2018,Week 15,2018-12-15,Browns,Broncos,home,-110,0.1467552802418895,0.5238095238095238,-0.3770542435676343,-3.303830769314779,33.9138910650111
2018,Week 4,2018-09-30,Ravens,Steelers,home,-110,0.1457322525881955,0.5238095238095238,-0.3780772712213283,-9.493702515384475,40.27775165032066
2020,Week 17,2021-01-03,Titans,Texans,home,-110,0.143697191217286,0.5238095238095238,-0.3801123325922378,-6.960202393464564,80.33737386976628
2019,Week 6,2019-10-13,Seahawks,Browns,home,-110,0.1428801999369841,0.5238095238095238,-0.3809293238725397,-7.490510250085013,58.43125021612591
2017,Week 7,2017-10-22,Seahawks,Giants,home,-110,0.1426072122467819,0.5238095238095238,-0.3812023115627419,-11.558663036508364,36.5321922851825
2020,Week 15,2020-12-20,Bears,Vikings,home,-110,0.142188060554324,0.5238095238095238,-0.3816214632551998,-9.200091875757842,63.006332057240094
2017,Week 9,2017-11-05,Raiders,Dolphins,home,-110,0.1415809986071428,0.5238095238095238,-0.382228525202381,-4.33699643377892,48.65292935729083
2017,Week 5,2017-10-08,Panthers,Lions,home,-110,0.1407485982461068,0.5238095238095238,-0.383060925563417,-5.595774700643919,50.87623055132797
2020,Week 11,2020-11-22,Steelers,Jaguars,home,-110,0.1405786664498721,0.5238095238095238,-0.3832308573596517,-19.072813525033144,30.676438678658773
2020,Week 14,2020-12-13,Packers,Lions,home,-110,0.1399011428367343,0.5238095238095238,-0.3839083809727895,-8.418166985859372,58.469695541794856
2018,Week 6,2018-10-14,Ravens,Titans,home,-110,0.1395714362064984,0.5238095238095238,-0.3842380876030254,-16.37999018049053,22.236092769040805
2019,Week 13,2019-12-01,,Panthers,home,-110,0.138249367194339,0.5238095238095238,-0.3855601566151848,-7.489665235972312,44.60832506974241
2018,Week 16,2018-12-23,Falcons,Panthers,home,-110,0.1378675341903034,0.5238095238095238,-0.3859419896192204,-14.250916453516975,34.29689125722662
2021,Week 3,2021-09-26,Packers,49ers,home,-110,0.1373865076742073,0.5238095238095238,-0.3864230161353165,-14.298960310635753,58.71611908414295
2018,Week 7,2018-10-21,Saints,Ravens,home,-110,0.1351639298063906,0.5238095238095238,-0.3886455940031332,-3.752888664588547,48.20799468584894
2021,Week 2,2021-09-19,Vikings,Cardinals,home,-110,0.1349512025265688,0.5238095238095238,-0.388858321282955,-10.63828534162334,67.07870544253002
2017,Week 14,2017-12-10,49ers,Texans,home,-110,0.134248040493437,0.5238095238095238,-0.3895614833160868,-7.689583844944355,41.755922157656826
2019,Week 1,2019-09-08,Titans,Browns,home,-110,0.1325875722192092,0.5238095238095238,-0.3912219515903146,-19.04563399624596,54.26185575552991
2017,Week 11,2017-11-20,Falcons,Seahawks,home,-110,0.1311868628906819,0.5238095238095238,-0.3926226609188419,-6.21748234514173,63.150690327066286
2020,Week 4,2020-10-04,Bills,Raiders,home,-110,0.1307749510036033,0.5238095238095238,-0.3930345728059205,-8.706024448849702,54.0683613816291
2020,Week 3,2020-09-27,Packers,Saints,home,-110,0.1304273049387085,0.5238095238095238,-0.3933822188708153,-8.249794596389686,67.98195936524012
2020,Week 6,2020-10-18,Broncos,Patriots,home,-110,0.130228703782999,0.5238095238095238,-0.3935808200265248,-8.87936850522627,31.224600860350147
2017,Week 7,2017-10-22,Titans,Browns,home,-110,0.1281398579481632,0.5238095238095238,-0.3956696658613606,-4.789138077594546,22.28579623132787
2019,Week 6,2019-10-13,Panthers,Buccaneers,home,-110,0.1281020933709827,0.5238095238095238,-0.3957074304385412,-14.417637245796062,59.43143553138037
2019,Week 16,2019-12-22,Raiders,Chargers,home,-110,0.1279537975125771,0.5238095238095238,-0.3958557262969467,-7.495785764410056,42.52290113183821
2017,Week 15,2017-12-17,Cowboys,Raiders,home,-110,0.1278013615567368,0.5238095238095238,-0.396008162252787,-5.510101361730709,40.18596912987826
2020,Week 14,2020-12-13,Broncos,Panthers,home,-110,0.1276735369868279,0.5238095238095238,-0.3961359868226959,-4.951786264258202,58.5292411840288
2020,Week 3,2020-09-27,Panthers,Chargers,home,-110,0.1272259309913825,0.5238095238095238,-0.3965835928181414,-8.979593735489788,34.983434296128195
2017,Week 6,2017-10-15,Rams,Jaguars,home,-110,0.1270299530833175,0.5238095238095238,-0.3967795707262063,-8.069588798681835,43.44146031691297
2021,Week 2,2021-09-19,Cowboys,Chargers,home,-110,0.1259341698544627,0.5238095238095238,-0.3978753539550611,-11.387502020374823,38.35356632306165
2021,Week 4,2021-10-03,Browns,Vikings,home,-110,0.1258150223004662,0.5238095238095238,-0.3979945015090576,-8.474933475469488,21.71783761358833
2018,Super Bowl,2019-02-03,Patriots,Rams,home,-110,0.125144497937592,0.5238095238095238,-0.3986650258719318,-6.708338987800505,15.550415457295964
2019,Week 6,2019-10-13,,Dolphins,home,-110,0.1240129282320212,0.5238095238095238,-0.3997965955775026,-5.327663884327305,37.942712279550506
2019,Week 11,2019-11-18,Chiefs,Chargers,home,-110,0.1226661368618466,0.5238095238095238,-0.4011433869476772,-8.391828593382336,40.724730660521054
2018,Week 17,2018-12-30,Chargers,Broncos,home,-110,0.1220909043801212,0.5238095238095238,-0.4017186194294026,-10.420059138023737,30.359935178791808
2021,Week 4,2021-10-03,Colts,Dolphins,home,-110,0.1218787238091454,0.5238095238095238,-0.4019308000003784,-9.882922850197556,46.39434196353361
2021,Week 1,2021-09-12,Cardinals,Titans,home,-110,0.1215629644077626,0.5238095238095238,-0.4022465594017612,-12.667270607388712,54.84684902270417
2017,Week 11,2017-11-19,Eagles,Cowboys,home,-110,0.1190909977320053,0.5238095238095238,-0.4047185260775185,-20.286836701074137,41.42241911280864
2020,Wild Card,2021-01-10,Browns,Steelers,home,-110,0.1172204848996598,0.5238095238095238,-0.406589038909864,-13.46941190632913,84.17255605930873
2019,Week 1,2019-09-08,Rams,Panthers,home,-110,0.1160060361735526,0.5238095238095238,-0.4078034876359712,-7.252354695276527,58.064884776590354
2021,Week 4,2021-10-03,Chiefs,Eagles,home,-110,0.1156957457005673,0.5238095238095238,-0.4081137781089565,-7.246696873996594,84.50797830454714
2020,Week 17,2021-01-03,Ravens,Bengals,home,-110,0.1153684205249363,0.5238095238095238,-0.4084411032845875,-28.341382699331653,42.31049326328167
2017,Week 12,2017-11-26,Panthers,Jets,home,-110,0.1147409083298504,0.5238095238095238,-0.4090686154796734,-5.837540519034926,58.61551484731213
2018,Week 16,2018-12-23,Vikings,Lions,home,-110,0.1145576860694987,0.5238095238095238,-0.4092518377400251,-9.714615268312464,38.411064166633416
2019,Week 11,2019-11-17,Saints,Buccaneers,home,-110,0.1122596392720077,0.5238095238095238,-0.4115498845375161,-15.75314994192973,54.25548819864045
2017,Week 6,2017-10-15,Bears,Ravens,home,-110,0.1112974541433873,0.5238095238095238,-0.4125120696661365,-10.405618077925,50.12287723096671
2020,Week 14,2020-12-14,Ravens,Browns,home,-110,0.1109435962485998,0.5238095238095238,-0.412865927560924,-7.030629211498874,87.1948306176752
2021,Week 3,2021-09-26,Bengals,Steelers,home,-110,0.1093371040964661,0.5238095238095238,-0.4144724197130577,-11.262844594153002,34.84576849652362
2021,Week 6,2021-10-17,Raiders,Broncos,home,-110,0.1090548154214839,0.5238095238095238,-0.4147547083880399,-12.11833231352829,58.959753941932256
2018,Week 1,2018-09-10,Rams,Raiders,home,-110,0.1088009559590558,0.5238095238095238,-0.415008567850468,-14.550205908293805,45.73795739509459
2020,Week 7,2020-10-25,Packers,Texans,home,-110,0.1087148431924841,0.5238095238095238,-0.4150946806170397,-9.290096341447208,56.00004472007179
2019,Divisional Playoffs,2020-01-11,Titans,Ravens,home,-110,0.107586700552914,0.5238095238095238,-0.4162228232566098,-15.41140731930178,40.85231707522766
2018,Week 6,2018-10-11,Eagles,Giants,home,-110,0.1071985079911586,0.5238095238095238,-0.4166110158183652,-14.542736286869747,48.02258899965253
2020,Week 3,2020-09-27,49ers,Giants,home,-110,0.107149543494352,0.5238095238095238,-0.4166599803151718,-19.09426824807456,46.02136771845733
2019,Week 2,2019-09-15,Bills,Giants,home,-110,0.1063616786581504,0.5238095238095238,-0.4174478451513734,-10.116919091003554,43.04678227879249
2020,Week 17,2021-01-03,Saints,Panthers,home,-110,0.1063179845775704,0.5238095238095238,-0.4174915392319534,-16.757630673770016,40.79679843635019
2019,Week 14,2019-12-08,Titans,Raiders,home,-110,0.1062164736757903,0.5238095238095238,-0.4175930501337335,-15.86324257098726,62.87985259858602
2019,Week 6,2019-10-13,49ers,Rams,home,-110,0.1059230150975618,0.5238095238095238,-0.417886508711962,-9.814387649552062,27.59007807237268
2020,Week 10,2020-11-15,Buccaneers,Panthers,home,-110,0.1056965391134799,0.5238095238095238,-0.4181129846960439,-15.183127802606434,68.13770666848201
2018,Week 11,2018-11-18,Cowboys,Falcons,home,-110,0.1052894976694649,0.5238095238095238,-0.4185200261400589,-6.335198564609124,40.21282421114897
2020,Week 17,2021-01-03,Chargers,Chiefs,home,-110,0.1041787489542058,0.5238095238095238,-0.419630774855318,-12.544683461393324,57.91446389695614
2020,Week 3,2020-09-27,Buccaneers,Broncos,home,-110,0.1035365021818566,0.5238095238095238,-0.4202730216276672,-15.477797411928746,35.81499978173212
2018,Week 7,2018-10-21,Rams,49ers,home,-110,0.1032661809668625,0.5238095238095238,-0.4205433428426613,-21.525015164006945,49.20728360426945
2020,Week 1,2020-09-13,Chargers,Bengals,home,-110,0.1028058960417114,0.5238095238095238,-0.4210036277678124,-6.087885091338888,31.60445298019147
2018,Week 9,2018-11-04,Bears,Bills,home,-110,0.1025330745695748,0.5238095238095238,-0.421276449239949,-19.12162109891084,45.9002922680325
2017,Week 10,2017-11-12,Vikings,,home,-110,0.1019430095874047,0.5238095238095238,-0.4218665142221191,-10.478682655747196,56.96089153533304
2020,Week 16,2020-12-27,Bears,Jaguars,home,-110,0.1014687331326437,0.5238095238095238,-0.4223407906768801,-15.698293297431007,58.25574654760225
2018,Wild Card,2019-01-06,Chargers,Ravens,home,-110,0.1004243790239074,0.5238095238095238,-0.4233851447856164,-9.354796672206945,39.96225671141207
2019,Week 7,2019-10-20,Jaguars,Bengals,home,-110,0.0998815275002775,0.5238095238095238,-0.4239279963092463,-13.62491748639934,41.89402709554306
2018,Week 2,2018-09-16,Dolphins,Jets,home,-110,0.098443926299395,0.5238095238095238,-0.4253655975101288,-9.285992842511346,30.5172236134608
2018,Week 17,2018-12-30,Colts,Titans,home,-110,0.0983493208928562,0.5238095238095238,-0.4254602029166676,-14.609597630340316,49.46207713372778
2020,Week 4,2020-10-04,Vikings,Texans,home,-110,0.0972325127693501,0.5238095238095238,-0.4265770110401737,-8.288808910011857,56.391358770797886
2017,Week 6,2017-10-12,Eagles,Panthers,home,-110,0.0972006202069986,0.5238095238095238,-0.4266089036025252,-6.556249728868028,49.45838366885566
2017,Week 15,2017-12-14,Broncos,Colts,home,-110,0.0971057609517211,0.5238095238095238,-0.4267037628578027,-10.995295071307316,37.7375564308723
2017,Week 2,2017-09-14,Texans,Bengals,home,-110,0.0964432483795464,0.5238095238095238,-0.4273662754299774,-4.747161993397516,21.65712441559201
2018,Week 14,2018-12-09,Saints,Buccaneers,home,-110,0.0962386267655854,0.5238095238095238,-0.4275708970439384,-9.894323365718371,40.33714078400146
2017,Week 15,2017-12-17,Ravens,Browns,home,-110,0.0960674040335056,0.5238095238095238,-0.4277421197760182,-14.44027921899584,35.601053003497
2017,Week 12,2017-11-26,Seahawks,49ers,home,-110,0.0943991941724942,0.5238095238095238,-0.4294103296370296,-8.05483160667156,39.449768350412775
2017,Week 3,2017-09-24,Saints,Panthers,home,-110,0.0936503402371529,0.5238095238095238,-0.4301591835723709,-17.86371063745976,48.32515830489346
2018,Week 14,2018-12-09,Giants,,home,-110,0.092731773531064,0.5238095238095238,-0.4310777502784598,-15.352049455576555,54.40544515199498
2020,Week 5,2020-10-11,Raiders,Chiefs,home,-110,0.0924126538426382,0.5238095238095238,-0.4313968699668856,-7.775728994133167,71.19772106875968
2020,Week 5,2020-10-11,Rams,,home,-110,0.091022551788754,0.5238095238095238,-0.4327869720207698,-14.661942982792985,42.52150069609183
2018,Week 13,2018-12-02,Cardinals,Packers,home,-110,0.0909197903757122,0.5238095238095238,-0.4328897334338116,-6.456447072573513,39.40445352380349
2018,Week 8,2018-10-28,Colts,Raiders,home,-110,0.0888255458886174,0.5238095238095238,-0.4349839779209064,-12.9127840816998,68.6534222471929
2019,Week 4,2019-09-29,Chargers,Dolphins,home,-110,0.0882127051724976,0.5238095238095238,-0.4355968186370262,-14.341599635875086,42.381794197391976
2018,Week 14,2018-12-09,Lions,Cardinals,home,-110,0.0881437225458447,0.5238095238095238,-0.4356658012636791,-10.890293812977308,20.902066359150485
2020,Week 12,2020-11-29,Browns,Jaguars,home,-110,0.0876486756458968,0.5238095238095238,-0.436160848163627,-5.525685188579797,50.97544197567352
2018,Week 10,2018-11-11,Chargers,Raiders,home,-110,0.0874620073528281,0.5238095238095238,-0.4363475164566957,-9.667791175247988,27.07136177547758
2019,Week 14,2019-12-08,Broncos,Texans,home,-110,0.0873433675288362,0.5238095238095238,-0.4364661562806876,-11.778436163693208,63.24150463049587
2019,Week 2,2019-09-15,Bears,Broncos,home,-110,0.0872554976477194,0.5238095238095238,-0.4365540261618044,-7.160218380668527,28.8272606574282
2017,Week 8,2017-10-29,Panthers,Buccaneers,home,-110,0.0861224653243369,0.5238095238095238,-0.4376870584851869,-13.969625355194497,21.34544996190943
2018,Week 1,2018-09-09,Buccaneers,Saints,home,-110,0.0858790420744606,0.5238095238095238,-0.4379304817350632,-8.911147415089964,82.97949916440626
2018,Week 13,2018-12-02,Broncos,Bengals,home,-110,0.0852964548195572,0.5238095238095238,-0.4385130689899666,-12.936771609133036,34.06371503695505
2019,Week 11,2019-11-17,Falcons,Panthers,home,-110,0.0844202753466268,0.5238095238095238,-0.439389248462897,-15.766124746063822,31.98866247054887
2020,Week 6,2020-10-18,Falcons,Vikings,home,-110,0.0835807951970998,0.5238095238095238,-0.440228728612424,-18.146537147504382,58.79451256846486
2017,Week 12,2017-11-26,Titans,Colts,home,-110,0.0833710569320755,0.5238095238095238,-0.4404384668774483,-9.065735587869186,36.49095210022997
2019,Week 15,2019-12-15,Texans,Titans,home,-110,0.0816298387563639,0.5238095238095238,-0.4421796850531599,-5.720325391033958,46.98701855497784
2017,Week 4,2017-10-01,Bills,Falcons,home,-110,0.081212384626162,0.5238095238095238,-0.4425971391833618,-9.421204046516166,39.49462755035218
2018,Week 4,2018-09-30,Saints,Giants,home,-110,0.0811872453856131,0.5238095238095238,-0.4426222784239107,-15.470680885473737,49.5298360266544
2018,Week 8,2018-10-28,Saints,Vikings,home,-110,0.0796153033886697,0.5238095238095238,-0.4441942204208541,-12.813774565122491,49.06594121157374
2017,Week 2,2017-09-17,Dolphins,Chargers,home,-110,0.079434363563076,0.5238095238095238,-0.4443751602464478,-6.916911661894378,36.478983300474994
2019,Week 2,2019-09-12,Buccaneers,Panthers,home,-110,0.0792674350783595,0.5238095238095238,-0.4445420887311643,-7.62781238508141,34.34839964261924
2017,Week 9,2017-11-06,Lions,Packers,home,-110,0.0791696148991022,0.5238095238095238,-0.4446399089104216,-10.193599865777308,48.5461836815013
2019,Week 12,2019-11-24,Steelers,Bengals,home,-110,0.0789796697932297,0.5238095238095238,-0.4448298540162941,-8.514585279091852,26.70877413202496
2019,Week 1,2019-09-08,49ers,Buccaneers,home,-110,0.0782452491124126,0.5238095238095238,-0.4455642746971112,-12.299294616294862,43.42527552336461
2021,Week 4,2021-10-03,Cardinals,Rams,home,-110,0.0782428961660757,0.5238095238095238,-0.4455666276434481,-9.9581233359541,58.123056980203735
2019,Week 10,2019-11-10,Falcons,Saints,home,-110,0.0780445354571742,0.5238095238095238,-0.4457649883523496,-12.46931110154927,36.246848716094405
2019,Week 15,2019-12-15,Seahawks,Panthers,home,-110,0.0764573918024303,0.5238095238095238,-0.4473521320070935,-8.695079605282228,55.037911758043535
2019,Week 2,2019-09-15,Cowboys,,home,-110,0.0761730736077649,0.5238095238095238,-0.4476364502017589,-12.916357768748208,55.40624493307477
2017,Week 6,2017-10-15,Giants,Broncos,home,-110,0.0746377032673197,0.5238095238095238,-0.4491718205422041,-14.385256041211209,32.82051110922439
2020,Week 4,2020-10-04,Eagles,49ers,home,-110,0.0742144074838942,0.5238095238095238,-0.4495951163256296,-9.466450227628844,42.47563654637812
2017,Week 6,2017-10-15,Dolphins,Falcons,home,-110,0.0739641029247566,0.5238095238095238,-0.4498454208847672,-7.340675254279663,38.43287343154368
2020,Week 4,2020-10-04,Browns,Cowboys,home,-110,0.0727221019199919,0.5238095238095238,-0.4510874218895319,-13.411982055640578,79.79623317695376
2021,Week 5,2021-10-10,Bills,Chiefs,home,-110,0.0722177861411991,0.5238095238095238,-0.4515917376683247,-14.606775243285734,58.67443585397446
2020,Week 13,2020-12-06,Colts,Texans,home,-110,0.0713178100413828,0.5238095238095238,-0.452491713768141,-7.641213528996035,46.12144360808303
2020,Week 16,2020-12-26,49ers,Cardinals,home,-110,0.0702812172935411,0.5238095238095238,-0.4535283065159827,-9.22831086898042,30.36296961720981
2019,Week 12,2019-11-24,Buccaneers,Falcons,home,-110,0.0699973228350155,0.5238095238095238,-0.4538122009745083,-12.670560170516616,52.60159978826209
2019,Week 5,2019-10-06,Cardinals,Bengals,home,-110,0.0695713897095594,0.5238095238095238,-0.4542381340999644,-7.676438886116108,49.80354088540246
2020,Week 9,2020-11-09,Patriots,Jets,home,-110,0.0694269115564295,0.5238095238095238,-0.4543826122530943,-7.79719600508588,57.73999038666657
2018,Week 15,2018-12-16,Eagles,Rams,home,-110,0.0686154259967744,0.5238095238095238,-0.4551940978127494,-7.299011683974007,55.98784322231986
2018,Week 7,2018-10-18,Broncos,Cardinals,home,-110,0.0685303022800394,0.5238095238095238,-0.4552792215294844,-23.111285508684208,54.54752620666442
2017,Week 17,2017-12-31,Cowboys,Eagles,home,-110,0.0677462288962406,0.5238095238095238,-0.4560632949132832,-13.29592753383585,13.893155036344368
2018,Week 6,2018-10-14,Rams,Broncos,home,-110,0.0677060986217041,0.5238095238095238,-0.4561034251878197,-5.95197285419764,45.72843200024574
2019,Week 4,2019-09-29,Raiders,Colts,home,-110,0.0674732528200418,0.5238095238095238,-0.456336270989482,-5.921377584879735,54.36449316307201
2020,Week 8,2020-11-01,Vikings,Packers,home,-110,0.0664622250836761,0.5238095238095238,-0.4573472987258477,-10.736833758463783,49.50502879752685
2020,Week 12,2020-11-30,Seahawks,Eagles,home,-110,0.0658902026520008,0.5238095238095238,-0.457919321157523,-9.827860735072534,39.02797228226179
2021,Week 6,2021-10-17,Cardinals,Browns,home,-110,0.0656187521353542,0.5238095238095238,-0.4581907716741696,-12.58470282362711,54.410105120632224
2018,Week 10,2018-11-11,Saints,Bengals,home,-110,0.0647870186004183,0.5238095238095238,-0.4590225052091055,-30.409789916578497,68.07284902311739
2018,Week 9,2018-11-04,Texans,Broncos,home,-110,0.0637442001691467,0.5238095238095238,-0.4600653236403771,-4.984380149214585,35.477938861949134
2020,Week 9,2020-11-08,Ravens,Colts,home,-110,0.0636113560581788,0.5238095238095238,-0.460198167751345,-12.497504649825114,33.442429761543046
2017,Week 17,2017-12-31,Bills,Dolphins,home,-110,0.0627848884576438,0.5238095238095238,-0.46102463535188,-6.286682772077191,37.99638598257189
2021,Week 6,2021-10-17,Rams,Giants,home,-110,0.0617260698124609,0.5238095238095238,-0.4620834539970629,-13.642851026503095,49.03927254604232
2017,Week 16,2017-12-23,Vikings,Packers,home,-110,0.0614305258515824,0.5238095238095238,-0.4623789979579414,-15.566554408697195,15.386358305819655
2020,Week 4,2020-10-04,Saints,Lions,home,-110,0.0596769323854249,0.5238095238095238,-0.4641325914240989,-10.610542611213235,62.78680061535253
2017,Week 2,2017-09-18,Lions,Giants,home,-110,0.0592390318956353,0.5238095238095238,-0.4645704919138885,-13.095552033826271,37.340231333356
2020,Divisional Playoffs,2021-01-17,Buccaneers,Saints,home,-110,0.0588735969582461,0.5238095238095238,-0.4649359268512777,-10.167652531448317,51.04613229002028
2020,Week 7,2020-10-25,49ers,Patriots,home,-110,0.0587296115301616,0.5238095238095238,-0.4650799122793622,-22.58329762745436,39.43364522586726
2017,Week 9,2017-11-05,Cardinals,49ers,home,-110,0.0560008055770277,0.5238095238095238,-0.4678087182324961,-13.937384721412297,32.83958008274238
2019,Week 17,2019-12-29,Saints,Panthers,home,-110,0.0555852989647975,0.5238095238095238,-0.4682242248447263,-18.881179046457447,52.9844606586495
2019,Week 14,2019-12-08,Chargers,Jaguars,home,-110,0.055117738834109,0.5238095238095238,-0.4686917849754148,-18.640268684303223,55.91864410451944
2017,Week 4,2017-10-01,Bengals,Browns,home,-110,0.0549024739718616,0.5238095238095238,-0.4689070498376622,-14.039436607236375,39.49991284845815
2019,Week 3,2019-09-22,Panthers,Cardinals,home,-110,0.0547452159055007,0.5238095238095238,-0.4690643079040231,-13.028667487136689,58.41595860856765
2019,Week 16,2019-12-22,Cardinals,Seahawks,home,-110,0.0546485500587474,0.5238095238095238,-0.4691609737507764,-9.369114939912343,41.63882205789692
2021,Week 5,2021-10-10,Bears,Raiders,home,-110,0.0533578138779034,0.5238095238095238,-0.4704517099316204,-11.245657504364315,32.3775232945374
2019,Week 14,2019-12-08,Ravens,Bills,home,-110,0.0531216238724602,0.5238095238095238,-0.4706878999370636,-9.076349178757098,39.717407823271294
2017,Week 11,2017-11-19,Jaguars,Browns,home,-110,0.0527801540413766,0.5238095238095238,-0.4710293697681472,-13.135393614710786,26.35452690597872
2019,Week 7,2019-10-20,Ravens,Seahawks,home,-110,0.0525844724173473,0.5238095238095238,-0.4712250513921765,-13.386509079579971,42.6530717317582
2017,Week 13,2017-12-03,Patriots,Bills,home,-110,0.0523356987282881,0.5238095238095238,-0.4714738250812357,-12.483466053590533,26.794817347285807
2019,Wild Card,2020-01-04,Titans,Patriots,home,-110,0.0513928288694622,0.5238095238095238,-0.4724166949400616,-13.160231250754585,33.16855395284232
2019,Week 11,2019-11-17,Bills,Dolphins,home,-110,0.0504293760347074,0.5238095238095238,-0.4733801477748164,-14.23578839823432,56.99511502757003
2020,Week 15,2020-12-20,Jets,Rams,home,-110,0.0502959267889208,0.5238095238095238,-0.473513597020603,-6.362174087561921,45.107983512811415
