game_id,Season,week_num,Date,AwayTeam,HomeTeam,home_score,away_score,margin,total_points,home_win,away_win,PostSeason
2021_13_Colts_Texans,2021,13,12/05,Colts,Texans,0.0,31.0,-31.0,31.0,0,1,0
2021_13_Vikings_Lions,2021,13,12/05,Vikings,Lions,29.0,27.0,2.0,56.0,1,0,0
2021_13_Eagles_Jets,2021,13,12/05,Eagles,Jets,18.0,33.0,-15.0,51.0,0,1,0
2021_13_Cardinals_Bears,2021,13,12/05,Cardinals,Bears,22.0,33.0,-11.0,55.0,0,1,0
2021_13_Chargers_Bengals,2021,13,12/05,Chargers,Bengals,22.0,41.0,-19.0,63.0,0,1,0
2021_13_Buccaneers_Falcons,2021,13,12/05,Buccaneers,Falcons,17.0,30.0,-13.0,47.0,0,1,0
2021_13_Jaguars_Rams,2021,13,12/05,Jaguars,Rams,37.0,7.0,30.0,44.0,1,0,0
2021_13_Football Team_Raiders,2021,13,12/05,Football Team,Raiders,15.0,17.0,-2.0,32.0,0,1,0
2021_13_Ravens_Steelers,2021,13,12/05,Ravens,Steelers,20.0,19.0,1.0,39.0,1,0,0
2021_13_49ers_Seahawks,2021,13,12/05,49ers,Seahawks,30.0,23.0,7.0,53.0,1,0,0
2021_13_Broncos_Chiefs,2021,13,12/05,Broncos,Chiefs,22.0,9.0,13.0,31.0,1,0,0
2021_13_Patriots_Bills,2021,13,12/06,Patriots,Bills,10.0,14.0,-4.0,24.0,0,1,0
2021_14_Steelers_Vikings,2021,14,12/09,Steelers,Vikings,36.0,28.0,8.0,64.0,1,0,0
2021_14_Cowboys_Football Team,2021,14,12/12,Cowboys,Football Team,20.0,27.0,-7.0,47.0,0,1,0
2021_14_Jaguars_Titans,2021,14,12/12,Jaguars,Titans,20.0,0.0,20.0,20.0,1,0,0
2021_14_Seahawks_Texans,2021,14,12/12,Seahawks,Texans,13.0,33.0,-20.0,46.0,0,1,0
2021_14_Raiders_Chiefs,2021,14,12/12,Raiders,Chiefs,48.0,9.0,39.0,57.0,1,0,0
2021_14_Saints_Jets,2021,14,12/12,Saints,Jets,9.0,30.0,-21.0,39.0,0,1,0
2021_14_Falcons_Panthers,2021,14,12/12,Falcons,Panthers,21.0,29.0,-8.0,50.0,0,1,0
2021_14_Ravens_Browns,2021,14,12/12,Ravens,Browns,24.0,22.0,2.0,46.0,1,0,0
2021_14_Giants_Chargers,2021,14,12/12,Giants,Chargers,37.0,21.0,16.0,58.0,1,0,0
2021_14_Lions_Broncos,2021,14,12/12,Lions,Broncos,38.0,10.0,28.0,48.0,1,0,0
2021_14_49ers_Bengals,2021,14,12/12,49ers,Bengals,23.0,26.0,-3.0,49.0,0,1,0
2021_14_Bills_Buccaneers,2021,14,12/12,Bills,Buccaneers,33.0,27.0,6.0,60.0,1,0,0
2021_14_Bears_Packers,2021,14,12/12,Bears,Packers,45.0,30.0,15.0,75.0,1,0,0
2021_14_Rams_Cardinals,2021,14,12/13,Rams,Cardinals,23.0,30.0,-7.0,53.0,0,1,0
2021_15_Chiefs_Chargers,2021,15,12/16,Chiefs,Chargers,28.0,34.0,-6.0,62.0,0,1,0
2021_15_Patriots_Colts,2021,15,12/18,Patriots,Colts,27.0,17.0,10.0,44.0,1,0,0
2021_15_Cowboys_Giants,2021,15,12/19,Cowboys,Giants,6.0,21.0,-15.0,27.0,0,1,0
2021_15_Texans_Jaguars,2021,15,12/19,Texans,Jaguars,16.0,30.0,-14.0,46.0,0,1,0
2021_15_Titans_Steelers,2021,15,12/19,Titans,Steelers,19.0,13.0,6.0,32.0,1,0,0
2021_15_Jets_Dolphins,2021,15,12/19,Jets,Dolphins,31.0,24.0,7.0,55.0,1,0,0
2021_15_Cardinals_Lions,2021,15,12/19,Cardinals,Lions,30.0,12.0,18.0,42.0,1,0,0
2021_15_Panthers_Bills,2021,15,12/19,Panthers,Bills,31.0,14.0,17.0,45.0,1,0,0
2021_15_Bengals_Broncos,2021,15,12/19,Bengals,Broncos,10.0,15.0,-5.0,25.0,0,1,0
2021_15_Falcons_49ers,2021,15,12/19,Falcons,49ers,31.0,13.0,18.0,44.0,1,0,0
2021_15_Packers_Ravens,2021,15,12/19,Packers,Ravens,30.0,31.0,-1.0,61.0,0,1,0
2021_15_Saints_Buccaneers,2021,15,12/19,Saints,Buccaneers,0.0,9.0,-9.0,9.0,0,1,0
2021_15_Raiders_Browns,2021,15,12/20,Raiders,Browns,14.0,16.0,-2.0,30.0,0,1,0
2021_15_Vikings_Bears,2021,15,12/20,Vikings,Bears,9.0,17.0,-8.0,26.0,0,1,0
2021_15_Seahawks_Rams,2021,15,12/21,Seahawks,Rams,20.0,10.0,10.0,30.0,1,0,0
2021_15_Football Team_Eagles,2021,15,12/21,Football Team,Eagles,27.0,17.0,10.0,44.0,1,0,0
2021_16_49ers_Titans,2021,16,12/23,49ers,Titans,20.0,17.0,3.0,37.0,1,0,0
2021_16_Browns_Packers,2021,16,12/25,Browns,Packers,24.0,22.0,2.0,46.0,1,0,0
2021_16_Colts_Cardinals,2021,16,12/25,Colts,Cardinals,16.0,22.0,-6.0,38.0,0,1,0
2021_16_Giants_Eagles,2021,16,12/26,Giants,Eagles,34.0,10.0,24.0,44.0,1,0,0
2021_16_Rams_Vikings,2021,16,12/26,Rams,Vikings,23.0,30.0,-7.0,53.0,0,1,0
2021_16_Bills_Patriots,2021,16,12/26,Bills,Patriots,21.0,33.0,-12.0,54.0,0,1,0
2021_16_Buccaneers_Panthers,2021,16,12/26,Buccaneers,Panthers,6.0,32.0,-26.0,38.0,0,1,0
2021_16_Jaguars_Jets,2021,16,12/26,Jaguars,Jets,26.0,21.0,5.0,47.0,1,0,0
2021_16_Lions_Falcons,2021,16,12/26,Lions,Falcons,20.0,16.0,4.0,36.0,1,0,0
2021_16_Chargers_Texans,2021,16,12/26,Chargers,Texans,41.0,29.0,12.0,70.0,1,0,0
2021_16_Ravens_Bengals,2021,16,12/26,Ravens,Bengals,41.0,21.0,20.0,62.0,1,0,0
2021_16_Bears_Seahawks,2021,16,12/26,Bears,Seahawks,24.0,25.0,-1.0,49.0,0,1,0
2021_16_Steelers_Chiefs,2021,16,12/26,Steelers,Chiefs,36.0,10.0,26.0,46.0,1,0,0
2021_16_Broncos_Raiders,2021,16,12/26,Broncos,Raiders,17.0,13.0,4.0,30.0,1,0,0
2021_16_Football Team_Cowboys,2021,16,12/26,Football Team,Cowboys,56.0,14.0,42.0,70.0,1,0,0
2021_16_Dolphins_Saints,2021,16,12/27,Dolphins,Saints,3.0,20.0,-17.0,23.0,0,1,0
2021_17_Eagles_Football Team,2021,17,01/02,Eagles,Football Team,16.0,20.0,-4.0,36.0,0,1,0
2021_17_Rams_Ravens,2021,17,01/02,Rams,Ravens,19.0,20.0,-1.0,39.0,0,1,0
2021_17_Buccaneers_Jets,2021,17,01/02,Buccaneers,Jets,24.0,28.0,-4.0,52.0,0,1,0
2021_17_Dolphins_Titans,2021,17,01/02,Dolphins,Titans,34.0,3.0,31.0,37.0,1,0,0
2021_17_Jaguars_Patriots,2021,17,01/02,Jaguars,Patriots,50.0,10.0,40.0,60.0,1,0,0
2021_17_Raiders_Colts,2021,17,01/02,Raiders,Colts,20.0,23.0,-3.0,43.0,0,1,0
2021_17_Chiefs_Bengals,2021,17,01/02,Chiefs,Bengals,34.0,31.0,3.0,65.0,1,0,0
2021_17_Giants_Bears,2021,17,01/02,Giants,Bears,29.0,3.0,26.0,32.0,1,0,0
2021_17_Falcons_Bills,2021,17,01/02,Falcons,Bills,29.0,15.0,14.0,44.0,1,0,0
2021_17_Texans_49ers,2021,17,01/02,Texans,49ers,23.0,7.0,16.0,30.0,1,0,0
2021_17_Broncos_Chargers,2021,17,01/02,Broncos,Chargers,34.0,13.0,21.0,47.0,1,0,0
2021_17_Panthers_Saints,2021,17,01/02,Panthers,Saints,18.0,10.0,8.0,28.0,1,0,0
2021_17_Lions_Seahawks,2021,17,01/02,Lions,Seahawks,51.0,29.0,22.0,80.0,1,0,0
2021_17_Cardinals_Cowboys,2021,17,01/02,Cardinals,Cowboys,22.0,25.0,-3.0,47.0,0,1,0
2021_17_Vikings_Packers,2021,17,01/02,Vikings,Packers,37.0,10.0,27.0,47.0,1,0,0
2021_17_Browns_Steelers,2021,17,01/03,Browns,Steelers,26.0,14.0,12.0,40.0,1,0,0
2021_18_Chiefs_Broncos,2021,18,01/08,Chiefs,Broncos,24.0,28.0,-4.0,52.0,0,1,0
2021_18_Cowboys_Eagles,2021,18,01/08,Cowboys,Eagles,26.0,51.0,-25.0,77.0,0,1,0
2021_18_Packers_Lions,2021,18,01/09,Packers,Lions,37.0,30.0,7.0,67.0,1,0,0
2021_18_Colts_Jaguars,2021,18,01/09,Colts,Jaguars,26.0,11.0,15.0,37.0,1,0,0
2021_18_Football Team_Giants,2021,18,01/09,Football Team,Giants,7.0,22.0,-15.0,29.0,0,1,0
2021_18_Bears_Vikings,2021,18,01/09,Bears,Vikings,31.0,17.0,14.0,48.0,1,0,0
2021_18_Titans_Texans,2021,18,01/09,Titans,Texans,25.0,28.0,-3.0,53.0,0,1,0
2021_18_Steelers_Ravens,2021,18,01/09,Steelers,Ravens,13.0,16.0,-3.0,29.0,0,1,0
2021_18_Bengals_Browns,2021,18,01/09,Bengals,Browns,21.0,16.0,5.0,37.0,1,0,0
2021_18_49ers_Rams,2021,18,01/09,49ers,Rams,24.0,27.0,-3.0,51.0,0,1,0
2021_18_Panthers_Buccaneers,2021,18,01/09,Panthers,Buccaneers,41.0,17.0,24.0,58.0,1,0,0
2021_18_Seahawks_Cardinals,2021,18,01/09,Seahawks,Cardinals,30.0,38.0,-8.0,68.0,0,1,0
2021_18_Patriots_Dolphins,2021,18,01/09,Patriots,Dolphins,33.0,24.0,9.0,57.0,1,0,0
2021_18_Saints_Falcons,2021,18,01/09,Saints,Falcons,20.0,30.0,-10.0,50.0,0,1,0
2021_18_Jets_Bills,2021,18,01/09,Jets,Bills,27.0,10.0,17.0,37.0,1,0,0
2021_18_Chargers_Raiders,2021,18,01/09,Chargers,Raiders,35.0,32.0,3.0,67.0,1,0,0
2021_19_Raiders_Bengals,2021,19,01/15,Raiders,Bengals,26.0,19.0,7.0,45.0,1,0,1
2021_19_Patriots_Bills,2021,19,01/15,Patriots,Bills,47.0,17.0,30.0,64.0,1,0,1
2021_19_Eagles_Buccaneers,2021,19,01/16,Eagles,Buccaneers,31.0,15.0,16.0,46.0,1,0,1
2021_19_49ers_Cowboys,2021,19,01/16,49ers,Cowboys,17.0,23.0,-6.0,40.0,0,1,1
2021_19_Steelers_Chiefs,2021,19,01/16,Steelers,Chiefs,42.0,21.0,21.0,63.0,1,0,1
2021_19_Cardinals_Rams,2021,19,01/17,Cardinals,Rams,34.0,11.0,23.0,45.0,1,0,1
2021_20_Bengals_Titans,2021,20,01/22,Bengals,Titans,16.0,19.0,-3.0,35.0,0,1,1
2021_20_49ers_Packers,2021,20,01/22,49ers,Packers,10.0,13.0,-3.0,23.0,0,1,1
2021_20_Rams_Buccaneers,2021,20,01/23,Rams,Buccaneers,27.0,30.0,-3.0,57.0,0,1,1
2021_20_Bills_Chiefs,2021,20,01/23,Bills,Chiefs,42.0,36.0,6.0,78.0,1,0,1
2021_21_Bengals_Chiefs,2021,21,01/30,Bengals,Chiefs,24.0,27.0,-3.0,51.0,0,1,1
2021_21_49ers_Rams,2021,21,01/30,49ers,Rams,20.0,17.0,3.0,37.0,1,0,1
2021_22_Rams_Bengals,2021,22,02/13,Rams,Bengals,20.0,23.0,-3.0,43.0,0,1,1
2022_1_Bills_Rams,2022,1,09/08,Bills,Rams,10.0,31.0,-21.0,41.0,0,1,0
2022_1_Saints_Falcons,2022,1,09/11,Saints,Falcons,26.0,27.0,-1.0,53.0,0,1,0
2022_1_Browns_Panthers,2022,1,09/11,Browns,Panthers,24.0,26.0,-2.0,50.0,0,1,0
2022_1_49ers_Bears,2022,1,09/11,49ers,Bears,19.0,10.0,9.0,29.0,1,0,0
2022_1_Steelers_Bengals,2022,1,09/11,Steelers,Bengals,20.0,23.0,-3.0,43.0,0,1,0
2022_1_Eagles_Lions,2022,1,09/11,Eagles,Lions,35.0,38.0,-3.0,73.0,0,1,0
2022_1_Colts_Texans,2022,1,09/11,Colts,Texans,20.0,20.0,0.0,40.0,0,0,0
2022_1_Patriots_Dolphins,2022,1,09/11,Patriots,Dolphins,20.0,7.0,13.0,27.0,1,0,0
2022_1_Ravens_Jets,2022,1,09/11,Ravens,Jets,9.0,24.0,-15.0,33.0,0,1,0
2022_1_Jaguars_Commanders,2022,1,09/11,Jaguars,Commanders,28.0,22.0,6.0,50.0,1,0,0
2022_1_Giants_Titans,2022,1,09/11,Giants,Titans,20.0,21.0,-1.0,41.0,0,1,0
2022_1_Chiefs_Cardinals,2022,1,09/11,Chiefs,Cardinals,21.0,44.0,-23.0,65.0,0,1,0
2022_1_Raiders_Chargers,2022,1,09/11,Raiders,Chargers,24.0,19.0,5.0,43.0,1,0,0
2022_1_Packers_Vikings,2022,1,09/11,Packers,Vikings,23.0,7.0,16.0,30.0,1,0,0
2022_1_Buccaneers_Cowboys,2022,1,09/11,Buccaneers,Cowboys,3.0,19.0,-16.0,22.0,0,1,0
2022_1_Broncos_Seahawks,2022,1,09/12,Broncos,Seahawks,17.0,16.0,1.0,33.0,1,0,0
2022_2_Chargers_Chiefs,2022,2,09/15,Chargers,Chiefs,27.0,24.0,3.0,51.0,1,0,0
2022_2_Dolphins_Ravens,2022,2,09/18,Dolphins,Ravens,38.0,42.0,-4.0,80.0,0,1,0
2022_2_Jets_Browns,2022,2,09/18,Jets,Browns,30.0,31.0,-1.0,61.0,0,1,0
2022_2_Commanders_Lions,2022,2,09/18,Commanders,Lions,36.0,27.0,9.0,63.0,1,0,0
2022_2_Colts_Jaguars,2022,2,09/18,Colts,Jaguars,24.0,0.0,24.0,24.0,1,0,0
2022_2_Buccaneers_Saints,2022,2,09/18,Buccaneers,Saints,10.0,20.0,-10.0,30.0,0,1,0
2022_2_Panthers_Giants,2022,2,09/18,Panthers,Giants,19.0,16.0,3.0,35.0,1,0,0
2022_2_Patriots_Steelers,2022,2,09/18,Patriots,Steelers,14.0,17.0,-3.0,31.0,0,1,0
2022_2_Falcons_Rams,2022,2,09/18,Falcons,Rams,31.0,27.0,4.0,58.0,1,0,0
2022_2_Seahawks_49ers,2022,2,09/18,Seahawks,49ers,27.0,7.0,20.0,34.0,1,0,0
2022_2_Bengals_Cowboys,2022,2,09/18,Bengals,Cowboys,20.0,17.0,3.0,37.0,1,0,0
2022_2_Texans_Broncos,2022,2,09/18,Texans,Broncos,16.0,9.0,7.0,25.0,1,0,0
2022_2_Cardinals_Raiders,2022,2,09/18,Cardinals,Raiders,23.0,29.0,-6.0,52.0,0,1,0
2022_2_Bears_Packers,2022,2,09/18,Bears,Packers,27.0,10.0,17.0,37.0,1,0,0
2022_2_Titans_Bills,2022,2,09/19,Titans,Bills,41.0,7.0,34.0,48.0,1,0,0
2022_2_Vikings_Eagles,2022,2,09/19,Vikings,Eagles,24.0,7.0,17.0,31.0,1,0,0
2022_3_Steelers_Browns,2022,3,09/22,Steelers,Browns,29.0,17.0,12.0,46.0,1,0,0
2022_3_Saints_Panthers,2022,3,09/25,Saints,Panthers,22.0,14.0,8.0,36.0,1,0,0
2022_3_Texans_Bears,2022,3,09/25,Texans,Bears,23.0,20.0,3.0,43.0,1,0,0
2022_3_Chiefs_Colts,2022,3,09/25,Chiefs,Colts,20.0,17.0,3.0,37.0,1,0,0
2022_3_Bills_Dolphins,2022,3,09/25,Bills,Dolphins,21.0,19.0,2.0,40.0,1,0,0
2022_3_Lions_Vikings,2022,3,09/25,Lions,Vikings,28.0,24.0,4.0,52.0,1,0,0
2022_3_Ravens_Patriots,2022,3,09/25,Ravens,Patriots,26.0,37.0,-11.0,63.0,0,1,0
2022_3_Bengals_Jets,2022,3,09/25,Bengals,Jets,12.0,27.0,-15.0,39.0,0,1,0
2022_3_Raiders_Titans,2022,3,09/25,Raiders,Titans,24.0,22.0,2.0,46.0,1,0,0
2022_3_Eagles_Commanders,2022,3,09/25,Eagles,Commanders,8.0,24.0,-16.0,32.0,0,1,0
2022_3_Jaguars_Chargers,2022,3,09/25,Jaguars,Chargers,10.0,38.0,-28.0,48.0,0,1,0
2022_3_Rams_Cardinals,2022,3,09/25,Rams,Cardinals,12.0,20.0,-8.0,32.0,0,1,0
2022_3_Falcons_Seahawks,2022,3,09/25,Falcons,Seahawks,23.0,27.0,-4.0,50.0,0,1,0
2022_3_Packers_Buccaneers,2022,3,09/25,Packers,Buccaneers,12.0,14.0,-2.0,26.0,0,1,0
2022_3_49ers_Broncos,2022,3,09/25,49ers,Broncos,11.0,10.0,1.0,21.0,1,0,0
2022_3_Cowboys_Giants,2022,3,09/26,Cowboys,Giants,16.0,23.0,-7.0,39.0,0,1,0
2022_4_Dolphins_Bengals,2022,4,09/29,Dolphins,Bengals,27.0,15.0,12.0,42.0,1,0,0
2022_4_Vikings_Saints,2022,4,10/02,Vikings,Saints,25.0,28.0,-3.0,53.0,0,1,0
2022_4_Browns_Falcons,2022,4,10/02,Browns,Falcons,23.0,20.0,3.0,43.0,1,0,0
2022_4_Bills_Ravens,2022,4,10/02,Bills,Ravens,20.0,23.0,-3.0,43.0,0,1,0
2022_4_Commanders_Cowboys,2022,4,10/02,Commanders,Cowboys,25.0,10.0,15.0,35.0,1,0,0
2022_4_Seahawks_Lions,2022,4,10/02,Seahawks,Lions,45.0,48.0,-3.0,93.0,0,1,0
2022_4_Chargers_Texans,2022,4,10/02,Chargers,Texans,24.0,34.0,-10.0,58.0,0,1,0
2022_4_Titans_Colts,2022,4,10/02,Titans,Colts,17.0,24.0,-7.0,41.0,0,1,0
2022_4_Bears_Giants,2022,4,10/02,Bears,Giants,20.0,12.0,8.0,32.0,1,0,0
2022_4_Jaguars_Eagles,2022,4,10/02,Jaguars,Eagles,29.0,21.0,8.0,50.0,1,0,0
2022_4_Jets_Steelers,2022,4,10/02,Jets,Steelers,20.0,24.0,-4.0,44.0,0,1,0
2022_4_Cardinals_Panthers,2022,4,10/02,Cardinals,Panthers,16.0,26.0,-10.0,42.0,0,1,0
2022_4_Patriots_Packers,2022,4,10/02,Patriots,Packers,27.0,24.0,3.0,51.0,1,0,0
2022_4_Broncos_Raiders,2022,4,10/02,Broncos,Raiders,32.0,23.0,9.0,55.0,1,0,0
2022_4_Chiefs_Buccaneers,2022,4,10/02,Chiefs,Buccaneers,31.0,41.0,-10.0,72.0,0,1,0
2022_4_Rams_49ers,2022,4,10/03,Rams,49ers,24.0,9.0,15.0,33.0,1,0,0
2022_5_Colts_Broncos,2022,5,10/06,Colts,Broncos,9.0,12.0,-3.0,21.0,0,1,0
2022_5_Giants_Packers,2022,5,10/09,Giants,Packers,22.0,27.0,-5.0,49.0,0,1,0
2022_5_Steelers_Bills,2022,5,10/09,Steelers,Bills,38.0,3.0,35.0,41.0,1,0,0
2022_5_Chargers_Browns,2022,5,10/09,Chargers,Browns,28.0,30.0,-2.0,58.0,0,1,0
2022_5_Texans_Jaguars,2022,5,10/09,Texans,Jaguars,6.0,13.0,-7.0,19.0,0,1,0
2022_5_Bears_Vikings,2022,5,10/09,Bears,Vikings,29.0,22.0,7.0,51.0,1,0,0
2022_5_Lions_Patriots,2022,5,10/09,Lions,Patriots,29.0,0.0,29.0,29.0,1,0,0
2022_5_Seahawks_Saints,2022,5,10/09,Seahawks,Saints,39.0,32.0,7.0,71.0,1,0,0
2022_5_Dolphins_Jets,2022,5,10/09,Dolphins,Jets,40.0,17.0,23.0,57.0,1,0,0
2022_5_Falcons_Buccaneers,2022,5,10/09,Falcons,Buccaneers,21.0,15.0,6.0,36.0,1,0,0
2022_5_Titans_Commanders,2022,5,10/09,Titans,Commanders,17.0,21.0,-4.0,38.0,0,1,0
2022_5_49ers_Panthers,2022,5,10/09,49ers,Panthers,15.0,37.0,-22.0,52.0,0,1,0
2022_5_Eagles_Cardinals,2022,5,10/09,Eagles,Cardinals,17.0,20.0,-3.0,37.0,0,1,0
2022_5_Cowboys_Rams,2022,5,10/09,Cowboys,Rams,10.0,22.0,-12.0,32.0,0,1,0
2022_5_Bengals_Ravens,2022,5,10/09,Bengals,Ravens,19.0,17.0,2.0,36.0,1,0,0
2022_5_Raiders_Chiefs,2022,5,10/10,Raiders,Chiefs,30.0,29.0,1.0,59.0,1,0,0
2022_6_Commanders_Bears,2022,6,10/13,Commanders,Bears,7.0,12.0,-5.0,19.0,0,1,0
2022_6_49ers_Falcons,2022,6,10/16,49ers,Falcons,28.0,14.0,14.0,42.0,1,0,0
2022_6_Patriots_Browns,2022,6,10/16,Patriots,Browns,15.0,38.0,-23.0,53.0,0,1,0
2022_6_Jets_Packers,2022,6,10/16,Jets,Packers,10.0,27.0,-17.0,37.0,0,1,0
2022_6_Jaguars_Colts,2022,6,10/16,Jaguars,Colts,34.0,27.0,7.0,61.0,1,0,0
2022_6_Vikings_Dolphins,2022,6,10/16,Vikings,Dolphins,16.0,24.0,-8.0,40.0,0,1,0
2022_6_Bengals_Saints,2022,6,10/16,Bengals,Saints,26.0,30.0,-4.0,56.0,0,1,0
2022_6_Ravens_Giants,2022,6,10/16,Ravens,Giants,24.0,20.0,4.0,44.0,1,0,0
2022_6_Buccaneers_Steelers,2022,6,10/16,Buccaneers,Steelers,20.0,18.0,2.0,38.0,1,0,0
2022_6_Panthers_Rams,2022,6,10/16,Panthers,Rams,24.0,10.0,14.0,34.0,1,0,0
2022_6_Cardinals_Seahawks,2022,6,10/16,Cardinals,Seahawks,19.0,9.0,10.0,28.0,1,0,0
2022_6_Bills_Chiefs,2022,6,10/16,Bills,Chiefs,20.0,24.0,-4.0,44.0,0,1,0
2022_6_Cowboys_Eagles,2022,6,10/16,Cowboys,Eagles,26.0,17.0,9.0,43.0,1,0,0
2022_6_Broncos_Chargers,2022,6,10/17,Broncos,Chargers,19.0,16.0,3.0,35.0,1,0,0
2022_7_Saints_Cardinals,2022,7,10/20,Saints,Cardinals,42.0,34.0,8.0,76.0,1,0,0
2022_7_Browns_Ravens,2022,7,10/23,Browns,Ravens,23.0,20.0,3.0,43.0,1,0,0
2022_7_Buccaneers_Panthers,2022,7,10/23,Buccaneers,Panthers,21.0,3.0,18.0,24.0,1,0,0
2022_7_Falcons_Bengals,2022,7,10/23,Falcons,Bengals,35.0,17.0,18.0,52.0,1,0,0
2022_7_Lions_Cowboys,2022,7,10/23,Lions,Cowboys,24.0,6.0,18.0,30.0,1,0,0
2022_7_Giants_Jaguars,2022,7,10/23,Giants,Jaguars,17.0,23.0,-6.0,40.0,0,1,0
2022_7_Colts_Titans,2022,7,10/23,Colts,Titans,19.0,10.0,9.0,29.0,1,0,0
2022_7_Packers_Commanders,2022,7,10/23,Packers,Commanders,23.0,21.0,2.0,44.0,1,0,0
2022_7_Jets_Broncos,2022,7,10/23,Jets,Broncos,9.0,16.0,-7.0,25.0,0,1,0
2022_7_Texans_Raiders,2022,7,10/23,Texans,Raiders,38.0,20.0,18.0,58.0,1,0,0
2022_7_Seahawks_Chargers,2022,7,10/23,Seahawks,Chargers,23.0,37.0,-14.0,60.0,0,1,0
2022_7_Chiefs_49ers,2022,7,10/23,Chiefs,49ers,23.0,44.0,-21.0,67.0,0,1,0
2022_7_Steelers_Dolphins,2022,7,10/23,Steelers,Dolphins,16.0,10.0,6.0,26.0,1,0,0
2022_7_Bears_Patriots,2022,7,10/24,Bears,Patriots,14.0,33.0,-19.0,47.0,0,1,0
2022_8_Ravens_Buccaneers,2022,8,10/27,Ravens,Buccaneers,22.0,27.0,-5.0,49.0,0,1,0
2022_8_Broncos_Jaguars,2022,8,10/30,Broncos,Jaguars,17.0,21.0,-4.0,38.0,0,1,0
2022_8_Panthers_Falcons,2022,8,10/30,Panthers,Falcons,37.0,34.0,3.0,71.0,1,0,0
2022_8_Bears_Cowboys,2022,8,10/30,Bears,Cowboys,49.0,29.0,20.0,78.0,1,0,0
2022_8_Dolphins_Lions,2022,8,10/30,Dolphins,Lions,27.0,31.0,-4.0,58.0,0,1,0
2022_8_Cardinals_Vikings,2022,8,10/30,Cardinals,Vikings,34.0,26.0,8.0,60.0,1,0,0
2022_8_Raiders_Saints,2022,8,10/30,Raiders,Saints,24.0,0.0,24.0,24.0,1,0,0
2022_8_Patriots_Jets,2022,8,10/30,Patriots,Jets,17.0,22.0,-5.0,39.0,0,1,0
2022_8_Steelers_Eagles,2022,8,10/30,Steelers,Eagles,35.0,13.0,22.0,48.0,1,0,0
2022_8_Titans_Texans,2022,8,10/30,Titans,Texans,10.0,17.0,-7.0,27.0,0,1,0
2022_8_Commanders_Colts,2022,8,10/30,Commanders,Colts,16.0,17.0,-1.0,33.0,0,1,0
2022_8_49ers_Rams,2022,8,10/30,49ers,Rams,14.0,31.0,-17.0,45.0,0,1,0
2022_8_Giants_Seahawks,2022,8,10/30,Giants,Seahawks,27.0,13.0,14.0,40.0,1,0,0
2022_8_Packers_Bills,2022,8,10/30,Packers,Bills,27.0,17.0,10.0,44.0,1,0,0
2022_8_Bengals_Browns,2022,8,10/31,Bengals,Browns,32.0,13.0,19.0,45.0,1,0,0
2022_9_Eagles_Texans,2022,9,11/03,Eagles,Texans,17.0,29.0,-12.0,46.0,0,1,0
2022_9_Chargers_Falcons,2022,9,11/06,Chargers,Falcons,17.0,20.0,-3.0,37.0,0,1,0
2022_9_Dolphins_Bears,2022,9,11/06,Dolphins,Bears,32.0,35.0,-3.0,67.0,0,1,0
2022_9_Panthers_Bengals,2022,9,11/06,Panthers,Bengals,42.0,21.0,21.0,63.0,1,0,0
2022_9_Packers_Lions,2022,9,11/06,Packers,Lions,15.0,9.0,6.0,24.0,1,0,0
2022_9_Raiders_Jaguars,2022,9,11/06,Raiders,Jaguars,27.0,20.0,7.0,47.0,1,0,0
2022_9_Colts_Patriots,2022,9,11/06,Colts,Patriots,26.0,3.0,23.0,29.0,1,0,0
2022_9_Bills_Jets,2022,9,11/06,Bills,Jets,20.0,17.0,3.0,37.0,1,0,0
2022_9_Vikings_Commanders,2022,9,11/06,Vikings,Commanders,17.0,20.0,-3.0,37.0,0,1,0
2022_9_Seahawks_Cardinals,2022,9,11/06,Seahawks,Cardinals,21.0,31.0,-10.0,52.0,0,1,0
2022_9_Rams_Buccaneers,2022,9,11/06,Rams,Buccaneers,16.0,13.0,3.0,29.0,1,0,0
2022_9_Titans_Chiefs,2022,9,11/06,Titans,Chiefs,20.0,17.0,3.0,37.0,1,0,0
2022_9_Ravens_Saints,2022,9,11/07,Ravens,Saints,13.0,27.0,-14.0,40.0,0,1,0
2022_10_Falcons_Panthers,2022,10,11/10,Falcons,Panthers,25.0,15.0,10.0,40.0,1,0,0
2022_10_Seahawks_Buccaneers,2022,10,11/13,Seahawks,Buccaneers,21.0,16.0,5.0,37.0,1,0,0
2022_10_Vikings_Bills,2022,10,11/13,Vikings,Bills,30.0,33.0,-3.0,63.0,0,1,0
2022_10_Lions_Bears,2022,10,11/13,Lions,Bears,30.0,31.0,-1.0,61.0,0,1,0
2022_10_Jaguars_Chiefs,2022,10,11/13,Jaguars,Chiefs,27.0,17.0,10.0,44.0,1,0,0
2022_10_Browns_Dolphins,2022,10,11/13,Browns,Dolphins,39.0,17.0,22.0,56.0,1,0,0
2022_10_Texans_Giants,2022,10,11/13,Texans,Giants,24.0,16.0,8.0,40.0,1,0,0
2022_10_Saints_Steelers,2022,10,11/13,Saints,Steelers,20.0,10.0,10.0,30.0,1,0,0
2022_10_Broncos_Titans,2022,10,11/13,Broncos,Titans,17.0,10.0,7.0,27.0,1,0,0
2022_10_Colts_Raiders,2022,10,11/13,Colts,Raiders,20.0,25.0,-5.0,45.0,0,1,0
